date,close,high,low,open,symbol,volume,changeOverTime,marketChangeOverTime,uClose,uVolume,fClose,fVolume,change,changePercent,uOpen,uHigh,uLow,fOpen,fHigh,fLow
2020-09-14,55.39,56.26,50.53,50.53,CZR,9928506,11.503386004514674,11.503386004514674,55.39,9928506,55.39,9928506,5.280000000000001,0.1054,50.53,56.26,50.53,50.53,56.26,50.53
2020-09-15,58.98,59.42,55.41,55.47,CZR,6142257,12.313769751693002,12.313769751693002,58.98,6142257,58.98,6142257,3.5899999999999963,0.0648,55.47,59.42,55.41,55.47,59.42,55.41
2020-09-16,55.94,60.08,55.16,59.29,CZR,5098546,11.627539503386005,11.627539503386005,55.94,5098546,55.94,5098546,-3.039999999999999,-0.0515,59.29,60.08,55.16,59.29,60.08,55.16
2020-09-17,55.4,57.39,54.27,54.51,CZR,3720910,11.50564334085779,11.50564334085779,55.4,3720910,55.4,3720910,-0.5399999999999991,-0.0097,54.51,57.39,54.27,54.51,57.39,54.27
2020-09-18,56.2,56.8,54.57,56.02,CZR,4195409,11.686230248307,11.686230248307,56.2,4195409,56.2,4195409,0.8000000000000043,0.0144,56.02,56.8,54.57,56.02,56.8,54.57
2020-09-21,54.43,54.81,51.53,53.61,CZR,4608074,11.286681715575622,11.286681715575622,54.43,4608074,54.43,4608074,-1.7700000000000031,-0.0315,53.61,54.81,51.53,53.61,54.81,51.53
2020-09-22,58.13,58.57,55.2,55.88,CZR,4304818,12.121896162528218,12.121896162528218,58.13,4304818,58.13,4304818,3.700000000000003,0.068,55.88,58.57,55.2,55.88,58.57,55.2
2020-09-23,54.86,59.11,54.77,57.8,CZR,2976080,11.383747178329571,11.383747178329571,54.86,2976080,54.86,2976080,-3.270000000000003,-0.0563,57.8,59.11,54.77,57.8,59.11,54.77
2020-09-24,52.87,54.92,52.38,54.15,CZR,2960945,10.934537246049661,10.934537246049661,52.87,2960945,52.87,2960945,-1.990000000000002,-0.0363,54.15,54.92,52.38,54.15,54.92,52.38
2020-09-25,57.07,57.61,54.26,54.85,CZR,4517735,11.882618510158014,11.882618510158014,57.07,4517735,57.07,4517735,4.200000000000003,0.0794,54.85,57.61,54.26,54.85,57.61,54.26
2020-09-28,58.21,59.73,55.23,58.38,CZR,6629325,12.139954853273139,12.139954853273139,58.21,6629325,58.21,6629325,1.1400000000000006,0.02,58.38,59.73,55.23,58.38,59.73,55.23
2020-09-29,54.49,57.4,53.53,56.29,CZR,23779833,11.300225733634313,11.300225733634313,54.49,23779833,54.49,23779833,-3.719999999999999,-0.0639,56.29,57.4,53.53,56.29,57.4,53.53
2020-09-30,56.06,57.97,54.63,55.9,CZR,22246055,11.654627539503387,11.654627539503387,56.06,22246055,56.06,22246055,1.5700000000000003,0.0288,55.9,57.97,54.63,55.9,57.97,54.63
2020-10-01,57.1,57.55,55.07,56.44,CZR,7295986,11.88939051918736,11.88939051918736,57.1,7295986,57.1,7295986,1.0399999999999991,0.0186,56.44,57.55,55.07,56.44,57.55,55.07
2020-10-02,56.83,58.0,54.42,54.62,CZR,8870408,11.82844243792325,11.82844243792325,56.83,8870408,56.83,8870408,-0.2700000000000031,-0.0047,54.62,58.0,54.42,54.62,58.0,54.42
2020-10-05,57.07,58.0,55.15,57.71,CZR,4140471,11.882618510158014,11.882618510158014,57.07,4140471,57.07,4140471,0.240000000000002,0.0042,57.71,58.0,55.15,57.71,58.0,55.15
2020-10-06,55.0,57.7,54.87,57.4,CZR,5774022,11.415349887133184,11.415349887133184,55.0,5774022,55.0,5774022,-2.0700000000000003,-0.0363,57.4,57.7,54.87,57.4,57.7,54.87
2020-10-07,55.74,56.48,54.6,55.69,CZR,4211669,11.582392776523703,11.582392776523703,55.74,4211669,55.74,4211669,0.740000000000002,0.0135,55.69,56.48,54.6,55.69,56.48,54.6
2020-10-08,54.74,56.97,54.63,56.5,CZR,3049484,11.356659142212191,11.356659142212191,54.74,3049484,54.74,3049484,-1.0,-0.0179,56.5,56.97,54.63,56.5,56.97,54.63
2020-10-09,52.35,55.73,52.01,55.02,CZR,4440797,10.817155756207676,10.817155756207676,52.35,4440797,52.35,4440797,-2.3900000000000006,-0.0437,55.02,55.73,52.01,55.02,55.73,52.01
2020-10-12,53.95,54.06,52.35,53.06,CZR,2611623,11.178329571106095,11.178329571106095,53.95,2611623,53.95,2611623,1.6000000000000014,0.0306,53.06,54.06,52.35,53.06,54.06,52.35
2020-10-13,55.45,55.61,52.59,53.62,CZR,3944670,11.516930022573366,11.516930022573366,55.45,3944670,55.45,3944670,1.5,0.0278,53.62,55.61,52.59,53.62,55.61,52.59
2020-10-14,55.33,56.88,55.21,55.64,CZR,2577978,11.489841986455982,11.489841986455982,55.33,2577978,55.33,2577978,-0.12000000000000455,-0.0022,55.64,56.88,55.21,55.64,56.88,55.21
2020-10-15,55.6,55.8,53.71,54.47,CZR,2346219,11.550790067720092,11.550790067720092,55.6,2346219,55.6,2346219,0.2700000000000031,0.0049,54.47,55.8,53.71,54.47,55.8,53.71
2020-10-16,54.97,56.5,54.43,56.33,CZR,2533519,11.408577878103838,11.408577878103838,54.97,2533519,54.97,2533519,-0.6300000000000026,-0.0113,56.33,56.5,54.43,56.33,56.5,54.43
2020-10-19,53.42,55.34,53.24,54.98,CZR,2026675,11.058690744920995,11.058690744920995,53.42,2026675,53.42,2026675,-1.5499999999999972,-0.0282,54.98,55.34,53.24,54.98,55.34,53.24
2020-10-20,54.47,55.42,52.95,53.57,CZR,2160711,11.295711060948081,11.295711060948081,54.47,2160711,54.47,2160711,1.0499999999999972,0.0197,53.57,55.42,52.95,53.57,55.42,52.95
2020-10-21,52.45,54.96,52.43,54.31,CZR,2265395,10.839729119638827,10.839729119638827,52.45,2265395,52.45,2265395,-2.019999999999996,-0.0371,54.31,54.96,52.43,54.31,54.96,52.43
2020-10-22,54.13,54.25,52.26,53.03,CZR,1856727,11.218961625282168,11.218961625282168,54.13,1856727,54.13,1856727,1.6799999999999997,0.032,53.03,54.25,52.26,53.03,54.25,52.26
2020-10-23,54.69,54.93,52.62,54.29,CZR,2547058,11.345372460496614,11.345372460496614,54.69,2547058,54.69,2547058,0.5599999999999952,0.0103,54.29,54.93,52.62,54.29,54.93,52.62
2020-10-26,51.76,55.09,50.65,53.49,CZR,2820299,10.683972911963883,10.683972911963883,51.76,2820299,51.76,2820299,-2.9299999999999997,-0.0536,53.49,55.09,50.65,53.49,55.09,50.65
2020-10-27,48.47,52.76,46.87,52.04,CZR,4483490,9.941309255079007,9.941309255079007,48.47,4483490,48.47,4483490,-3.289999999999999,-0.0636,52.04,52.76,46.87,52.04,52.76,46.87
2020-10-28,45.26,48.15,45.14,46.34,CZR,4456617,9.216704288939052,9.216704288939052,45.26,4456617,45.26,4456617,-3.210000000000001,-0.0662,46.34,48.15,45.14,46.34,48.15,45.14
2020-10-29,46.1,47.38,45.28,46.0,CZR,3484339,9.406320541760723,9.406320541760723,46.1,3484339,46.1,3484339,0.8400000000000034,0.0186,46.0,47.38,45.28,46.0,47.38,45.28
2020-10-30,44.82,46.35,43.07,45.49,CZR,3456136,9.117381489841987,9.117381489841987,44.82,3456136,44.82,3456136,-1.2800000000000011,-0.0278,45.49,46.35,43.07,45.49,46.35,43.07
2020-11-02,46.66,46.85,44.57,45.55,CZR,2937446,9.53273137697517,9.53273137697517,46.66,2937446,46.66,2937446,1.8399999999999963,0.0411,45.55,46.85,44.57,45.55,46.85,44.57
2020-11-03,50.11,50.67,47.27,47.52,CZR,3348603,10.311512415349888,10.311512415349888,50.11,3348603,50.11,3348603,3.450000000000003,0.0739,47.52,50.67,47.27,47.52,50.67,47.27
2020-11-04,52.2,52.82,49.28,50.99,CZR,3043976,10.78329571106095,10.78329571106095,52.2,3043976,52.2,3043976,2.0900000000000034,0.0417,50.99,52.82,49.28,50.99,52.82,49.28
2020-11-05,56.13,56.39,53.28,53.28,CZR,5013738,11.670428893905193,11.670428893905193,56.13,5013738,56.13,5013738,3.9299999999999997,0.0753,53.28,56.39,53.28,53.28,56.39,53.28
2020-11-06,56.89,58.56,54.04,54.95,CZR,4497511,11.841986455981942,11.841986455981942,56.89,4497511,56.89,4497511,0.759999999999998,0.0135,54.95,58.56,54.04,54.95,58.56,54.04
2020-11-09,63.08,74.92,60.73,64.74,CZR,8330914,13.239277652370204,13.239277652370204,63.08,8330914,63.08,8330914,6.189999999999998,0.1088,64.74,74.92,60.73,64.74,74.92,60.73
2020-11-10,60.28,64.79,60.1,62.8,CZR,5708276,12.60722347629797,12.60722347629797,60.28,5708276,60.28,5708276,-2.799999999999997,-0.0444,62.8,64.79,60.1,62.8,64.79,60.1
2020-11-11,58.97,60.78,56.76,60.44,CZR,3878064,12.311512415349888,12.311512415349888,58.97,3878064,58.97,3878064,-1.3100000000000023,-0.0217,60.44,60.78,56.76,60.44,60.78,56.76
2020-11-12,57.78,60.94,57.12,57.4,CZR,2889394,12.04288939051919,12.04288939051919,57.78,2889394,57.78,2889394,-1.1899999999999977,-0.0202,57.4,60.94,57.12,57.4,60.94,57.12
2020-11-13,61.38,61.86,58.83,59.6,CZR,2703141,12.855530474040634,12.855530474040634,61.38,2703141,61.38,2703141,3.6000000000000014,0.0623,59.6,61.86,58.83,59.6,61.86,58.83
2020-11-16,63.19,64.05,61.01,64.05,CZR,3731076,13.26410835214447,13.26410835214447,63.19,3731076,63.19,3731076,1.8099999999999952,0.0295,64.05,64.05,61.01,64.05,64.05,61.01
2020-11-17,63.73,64.21,61.51,62.34,CZR,2329101,13.386004514672686,13.386004514672686,63.73,2329101,63.73,2329101,0.5399999999999991,0.0085,62.34,64.21,61.51,62.34,64.21,61.51
2020-11-18,63.8,66.13,63.08,64.52,CZR,3750874,13.401805869074492,13.401805869074492,63.8,3750874,63.8,3750874,0.07000000000000028,0.0011,64.52,66.13,63.08,64.52,66.13,63.08
2020-11-19,65.73,66.22,62.52,64.15,CZR,2954172,13.837471783295713,13.837471783295713,65.73,2954172,65.73,2954172,1.9300000000000068,0.0303,64.15,66.22,62.52,64.15,66.22,62.52
2020-11-20,64.01,66.12,63.82,64.79,CZR,1920479,13.449209932279912,13.449209932279912,64.01,1920479,64.01,1920479,-1.7199999999999989,-0.0262,64.79,66.12,63.82,64.79,66.12,63.82
2020-11-23,66.9,67.16,63.07,64.29,CZR,3527579,14.101580135440182,14.101580135440182,66.9,3527579,66.9,3527579,2.8900000000000006,0.0451,64.29,67.16,63.07,64.29,67.16,63.07
2020-11-24,70.1,71.65,67.69,68.0,CZR,4822346,14.823927765237018,14.823927765237018,70.1,4822346,70.1,4822346,3.1999999999999886,0.0478,68.0,71.65,67.69,68.0,71.65,67.69
2020-11-25,69.37,69.55,66.85,67.24,CZR,3512465,14.659142212189616,14.659142212189616,69.37,3512465,69.37,3512465,-0.7299999999999898,-0.0104,67.24,69.55,66.85,67.24,69.55,66.85
2020-11-27,70.1,71.02,69.28,69.72,CZR,1244536,14.823927765237018,14.823927765237018,70.1,1244536,70.1,1244536,0.7299999999999898,0.0105,69.72,71.02,69.28,69.72,71.02,69.28
2020-11-30,68.12,69.76,66.72,69.69,CZR,2023726,14.376975169300227,14.376975169300227,68.12,2023726,68.12,2023726,-1.9799999999999898,-0.0282,69.69,69.76,66.72,69.69,69.76,66.72
2020-12-01,67.84,69.85,67.1,69.79,CZR,2388488,14.313769751693004,14.313769751693004,67.84,2388488,67.84,2388488,-0.28000000000000114,-0.0041,69.79,69.85,67.1,69.79,69.85,67.1
2020-12-02,68.5,69.48,65.89,67.88,CZR,1971323,14.4627539503386,14.4627539503386,68.5,1971323,68.5,1971323,0.6599999999999966,0.0097,67.88,69.48,65.89,67.88,69.48,65.89
2020-12-03,71.13,71.72,68.11,68.94,CZR,2802445,15.056433408577876,15.056433408577876,71.13,2802445,71.13,2802445,2.6299999999999955,0.0384,68.94,71.72,68.11,68.94,71.72,68.11
2020-12-04,73.84,73.9,71.0,71.8,CZR,2891099,15.668171557562077,15.668171557562077,73.84,2891099,73.84,2891099,2.710000000000008,0.0381,71.8,73.9,71.0,71.8,73.9,71.0
2020-12-07,74.86,74.95,73.31,73.8,CZR,1825884,15.898419864559822,15.898419864559822,74.86,1825884,74.86,1825884,1.019999999999996,0.0138,73.8,74.95,73.31,73.8,74.95,73.31
2020-12-08,75.27,76.42,74.03,74.03,CZR,3928200,15.99097065462754,15.99097065462754,75.27,3928200,75.27,3928200,0.4099999999999966,0.0055,74.03,76.42,74.03,74.03,76.42,74.03
2020-12-09,71.78,75.75,70.87,75.27,CZR,2867824,15.20316027088036,15.20316027088036,71.78,2867824,71.78,2867824,-3.489999999999995,-0.0464,75.27,75.75,70.87,75.27,75.75,70.87
2020-12-10,71.13,72.6,69.29,70.72,CZR,1863981,15.056433408577876,15.056433408577876,71.13,1863981,71.13,1863981,-0.6500000000000057,-0.0091,70.72,72.6,69.29,70.72,72.6,69.29
2020-12-11,69.9,72.44,69.48,71.65,CZR,1359511,14.778781038374719,14.778781038374719,69.9,1359511,69.9,1359511,-1.2299999999999898,-0.0173,71.65,72.44,69.48,71.65,72.44,69.48
2020-12-14,71.81,73.16,70.83,71.68,CZR,1952490,15.209932279909706,15.209932279909706,71.81,1952490,71.81,1952490,1.9099999999999966,0.0273,71.68,73.16,70.83,71.68,73.16,70.83
2020-12-15,75.24,75.52,71.82,72.86,CZR,1901336,15.984198645598196,15.984198645598196,75.24,1901336,75.24,1901336,3.4299999999999926,0.0478,72.86,75.52,71.82,72.86,75.52,71.82
2020-12-16,75.84,76.28,73.88,74.63,CZR,1662979,16.119638826185103,16.119638826185103,75.84,1662979,75.84,1662979,0.6000000000000085,0.008,74.63,76.28,73.88,74.63,76.28,73.88
2020-12-17,77.06,77.42,75.76,76.03,CZR,2004052,16.395033860045146,16.395033860045146,77.06,2004052,77.06,2004052,1.2199999999999989,0.0161,76.03,77.42,75.76,76.03,77.42,75.76
2020-12-18,75.44,78.16,74.63,77.42,CZR,6965786,16.029345372460497,16.029345372460497,75.44,6965786,75.44,6965786,-1.6200000000000045,-0.021,77.42,78.16,74.63,77.42,78.16,74.63
2020-12-21,73.83,74.94,71.21,73.28,CZR,2118263,15.665914221218964,15.665914221218964,73.83,2118263,73.83,2118263,-1.6099999999999994,-0.0213,73.28,74.94,71.21,73.28,74.94,71.21
2020-12-22,74.31,74.69,71.56,73.95,CZR,1484840,15.774266365688488,15.774266365688488,74.31,1484840,74.31,1484840,0.480000000000004,0.0065,73.95,74.69,71.56,73.95,74.69,71.56
2020-12-23,76.68,77.45,74.64,74.64,CZR,1050995,16.309255079006775,16.309255079006775,76.68,1050995,76.68,1050995,2.3700000000000045,0.0319,74.64,77.45,74.64,74.64,77.45,74.64
2020-12-24,75.84,77.2,75.31,76.23,CZR,685412,16.119638826185103,16.119638826185103,75.84,685412,75.84,685412,-0.8400000000000034,-0.011,76.23,77.2,75.31,76.23,77.2,75.31
2020-12-28,73.64,77.0,73.42,76.48,CZR,1524399,15.623024830699777,15.623024830699777,73.64,1524399,73.64,1524399,-2.200000000000003,-0.029,76.48,77.0,73.42,76.48,77.0,73.42
2020-12-29,73.37,74.78,72.14,74.16,CZR,1319266,15.562076749435667,15.562076749435667,73.37,1319266,73.37,1319266,-0.269999999999996,-0.0037,74.16,74.78,72.14,74.16,74.78,72.14
2020-12-30,73.69,74.24,72.38,73.33,CZR,1200842,15.63431151241535,15.63431151241535,73.69,1200842,73.69,1200842,0.3199999999999932,0.0044,73.33,74.24,72.38,73.33,74.24,72.38
2020-12-31,74.27,75.53,72.69,73.73,CZR,1313485,15.765237020316029,15.765237020316029,74.27,1313485,74.27,1313485,0.5799999999999983,0.0079,73.73,75.53,72.69,73.73,75.53,72.69
2021-01-04,71.6,75.44,71.05,74.62,CZR,2446905,15.162528216704287,15.162528216704287,71.6,2446905,71.6,2446905,-2.6700000000000017,-0.0359,74.62,75.44,71.05,74.62,75.44,71.05
2021-01-05,74.77,75.5,71.53,71.54,CZR,1748995,15.878103837471786,15.878103837471786,74.77,1748995,74.77,1748995,3.1700000000000017,0.0443,71.54,75.5,71.53,71.54,75.5,71.53
2021-01-06,76.24,78.0,74.65,75.96,CZR,3364369,16.209932279909708,16.209932279909708,76.24,3364369,76.24,3364369,1.4699999999999989,0.0197,75.96,78.0,74.65,75.96,78.0,74.65
2021-01-07,78.06,80.0,76.52,77.3,CZR,3028460,16.62076749435666,16.62076749435666,78.06,3028460,78.06,3028460,1.8200000000000074,0.0239,77.3,80.0,76.52,77.3,80.0,76.52
2021-01-08,78.8,79.5,77.45,77.85,CZR,3305318,16.787810383747182,16.787810383747182,78.8,3305318,78.8,3305318,0.7399999999999949,0.0095,77.85,79.5,77.45,77.85,79.5,77.45
2021-01-11,78.27,79.65,76.82,77.28,CZR,1468087,16.66817155756208,16.66817155756208,78.27,1468087,78.27,1468087,-0.5300000000000011,-0.0067,77.28,79.65,76.82,77.28,79.65,76.82
2021-01-12,79.08,80.69,77.61,78.8,CZR,1838610,16.851015801354404,16.851015801354404,79.08,1838610,79.08,1838610,0.8100000000000023,0.0103,78.8,80.69,77.61,78.8,80.69,77.61
2021-01-13,76.52,78.96,76.06,78.5,CZR,2050883,16.273137697516933,16.273137697516933,76.52,2050883,76.52,2050883,-2.5600000000000023,-0.0324,78.5,78.96,76.06,78.5,78.96,76.06
2021-01-14,78.16,79.47,77.33,77.46,CZR,2028860,16.64334085778781,16.64334085778781,78.16,2028860,78.16,2028860,1.6400000000000006,0.0214,77.46,79.47,77.33,77.46,79.47,77.33
2021-01-15,80.0,80.1,76.22,77.3,CZR,2902109,17.05869074492099,17.05869074492099,80.0,2902109,80.0,2902109,1.8400000000000034,0.0235,77.3,80.1,76.22,77.3,80.1,76.22
2021-01-19,80.67,82.15,79.05,80.18,CZR,3724455,17.209932279909708,17.209932279909708,80.67,3724455,80.67,3724455,0.6700000000000017,0.0084,80.18,82.15,79.05,80.18,82.15,79.05
2021-01-20,80.05,82.34,79.63,80.4,CZR,2292697,17.06997742663657,17.06997742663657,80.05,2292697,80.05,2292697,-0.6200000000000045,-0.0077,80.4,82.34,79.63,80.4,82.34,79.63
2021-01-21,80.72,81.43,78.34,80.22,CZR,1977606,17.221218961625283,17.221218961625283,80.72,1977606,80.72,1977606,0.6700000000000017,0.0084,80.22,81.43,78.34,80.22,81.43,78.34
2021-01-22,79.53,81.57,78.68,79.75,CZR,1803433,16.952595936794584,16.952595936794584,79.53,1803433,79.53,1803433,-1.1899999999999977,-0.0147,79.75,81.57,78.68,79.75,81.57,78.68
2021-01-25,78.4,79.53,75.99,79.32,CZR,1923661,16.697516930022573,16.697516930022573,78.4,1923661,78.4,1923661,-1.1299999999999955,-0.0142,79.32,79.53,75.99,79.32,79.53,75.99
2021-01-26,74.36,80.65,74.15,78.85,CZR,2138775,15.785553047404067,15.785553047404067,74.36,2138775,74.36,2138775,-4.040000000000006,-0.0515,78.85,80.65,74.15,78.85,80.65,74.15
2021-01-27,66.87,72.3,66.34,71.77,CZR,4588364,14.094808126410838,14.094808126410838,66.87,4588364,66.87,4588364,-7.489999999999995,-0.1007,71.77,72.3,66.34,71.77,72.3,66.34
2021-01-28,73.74,74.89,68.0,68.0,CZR,3367965,15.645598194130928,15.645598194130928,73.74,3367965,73.74,3367965,6.86999999999999,0.1027,68.0,74.89,68.0,68.0,74.89,68.0
2021-01-29,70.39,73.5,68.77,73.04,CZR,2602310,14.889390519187362,14.889390519187362,70.39,2602310,70.39,2602310,-3.3499999999999943,-0.0454,73.04,73.5,68.77,73.04,73.5,68.77
2021-02-01,70.8,72.25,69.9,70.67,CZR,2022612,14.981941309255081,14.981941309255081,70.8,2022612,70.8,2022612,0.4099999999999966,0.0058,70.67,72.25,69.9,70.67,72.25,69.9
2021-02-02,76.0,76.39,71.68,72.25,CZR,1735468,16.155756207674944,16.155756207674944,76.0,1735468,76.0,1735468,5.200000000000003,0.0734,72.25,76.39,71.68,72.25,76.39,71.68
2021-02-03,76.75,78.45,74.78,76.01,CZR,1594057,16.325056433408577,16.325056433408577,76.75,1594057,76.75,1594057,0.75,0.0099,76.01,78.45,74.78,76.01,78.45,74.78
2021-02-04,79.48,80.15,77.31,77.89,CZR,1601484,16.94130925507901,16.94130925507901,79.48,1601484,79.48,1601484,2.730000000000004,0.0356,77.89,80.15,77.31,77.89,80.15,77.31
2021-02-05,82.88,83.97,80.37,81.02,CZR,2466086,17.708803611738148,17.708803611738148,82.88,2466086,82.88,2466086,3.3999999999999915,0.0428,81.02,83.97,80.37,81.02,83.97,80.37
2021-02-08,82.85,83.96,80.19,83.47,CZR,1287713,17.702031602708804,17.702031602708804,82.85,1287713,82.85,1287713,-0.030000000000001137,-0.0004,83.47,83.96,80.19,83.47,83.96,80.19
2021-02-09,81.57,83.93,80.62,82.12,CZR,1057985,17.413092550790065,17.413092550790065,81.57,1057985,81.57,1057985,-1.2800000000000011,-0.0154,82.12,83.93,80.62,82.12,83.93,80.62
2021-02-10,79.61,82.39,79.3,81.85,CZR,1385276,16.970654627539506,16.970654627539506,79.61,1385276,79.61,1385276,-1.9599999999999937,-0.024,81.85,82.39,79.3,81.85,82.39,79.3
2021-02-11,78.47,80.3,77.02,79.75,CZR,1274166,16.71331828442438,16.71331828442438,78.47,1274166,78.47,1274166,-1.1400000000000006,-0.0143,79.75,80.3,77.02,79.75,80.3,77.02
2021-02-12,80.24,80.73,77.63,77.79,CZR,1960259,17.11286681715576,17.11286681715576,80.24,1960259,80.24,1960259,1.769999999999996,0.0226,77.79,80.73,77.63,77.79,80.73,77.63
2021-02-16,78.34,81.12,78.27,80.9,CZR,1486312,16.683972911963885,16.683972911963885,78.34,1486312,78.34,1486312,-1.8999999999999915,-0.0237,80.9,81.12,78.27,80.9,81.12,78.27
2021-02-17,78.61,79.24,75.45,77.35,CZR,1931021,16.744920993227993,16.744920993227993,78.61,1931021,78.61,1931021,0.269999999999996,0.0034,77.35,79.24,75.45,77.35,79.24,75.45
2021-02-18,79.27,80.06,77.07,77.65,CZR,941325,16.893905191873593,16.893905191873593,79.27,941325,79.27,941325,0.6599999999999966,0.0084,77.65,80.06,77.07,77.65,80.06,77.07
2021-02-19,83.16,83.87,79.39,79.87,CZR,2026070,17.772009029345373,17.772009029345373,83.16,2026070,83.16,2026070,3.8900000000000006,0.0491,79.87,83.87,79.39,79.87,83.87,79.39
2021-02-22,84.71,89.11,83.04,83.4,CZR,2355177,18.12189616252822,18.12189616252822,84.71,2355177,84.71,2355177,1.5499999999999972,0.0186,83.4,89.11,83.04,83.4,89.11,83.04
2021-02-23,85.77,86.81,81.69,83.7,CZR,2180580,18.36117381489842,18.36117381489842,85.77,2180580,85.77,2180580,1.0600000000000023,0.0125,83.7,86.81,81.69,83.7,86.81,81.69
2021-02-24,89.81,89.99,84.16,86.83,CZR,2068806,19.27313769751693,19.27313769751693,89.81,2068806,89.81,2068806,4.040000000000006,0.0471,86.83,89.99,84.16,86.83,89.99,84.16
2021-02-25,85.14,90.26,84.37,89.6,CZR,2518635,18.21896162528217,18.21896162528217,85.14,2518635,85.14,2518635,-4.670000000000002,-0.052,89.6,90.26,84.37,89.6,90.26,84.37
2021-02-26,93.44,94.43,88.07,90.74,CZR,5535836,20.09255079006772,20.09255079006772,93.44,5535836,93.44,5535836,8.299999999999997,0.0975,90.74,94.43,88.07,90.74,94.43,88.07
2021-03-01,94.06,96.83,93.17,96.0,CZR,2808491,20.232505643340858,20.232505643340858,94.06,2808491,94.06,2808491,0.6200000000000045,0.0066,96.0,96.83,93.17,96.0,96.83,93.17
2021-03-02,92.98,95.15,92.51,93.63,CZR,1595547,19.98871331828443,19.98871331828443,92.98,1595547,92.98,1595547,-1.0799999999999983,-0.0115,93.63,95.15,92.51,93.63,95.15,92.51
2021-03-03,95.56,98.16,93.64,95.24,CZR,3239653,20.571106094808126,20.571106094808126,95.56,3239653,95.56,3239653,2.5799999999999983,0.0277,95.24,98.16,93.64,95.24,98.16,93.64
2021-03-04,90.82,96.08,86.82,96.0,CZR,3281954,19.501128668171557,19.501128668171557,90.82,3281954,90.82,3281954,-4.740000000000009,-0.0496,96.0,96.08,86.82,96.0,96.08,86.82
2021-03-05,93.31,93.84,83.92,91.82,CZR,3143178,20.063205417607225,20.063205417607225,93.31,3143178,93.31,3143178,2.490000000000009,0.0274,91.82,93.84,83.92,91.82,93.84,83.92
2021-03-08,95.07,97.55,93.25,94.97,CZR,2036607,20.460496613995485,20.460496613995485,95.07,2036607,95.07,2036607,1.759999999999991,0.0189,94.97,97.55,93.25,94.97,97.55,93.25
2021-03-09,93.78,97.95,93.27,97.5,CZR,2361283,20.169300225733636,20.169300225733636,93.78,2361283,93.78,2361283,-1.289999999999992,-0.0136,97.5,97.95,93.27,97.5,97.95,93.27
2021-03-10,98.39,98.84,94.01,94.05,CZR,1133169,21.209932279909708,21.209932279909708,98.39,1133169,98.39,1133169,4.609999999999999,0.0492,94.05,98.84,94.01,94.05,98.84,94.01
2021-03-11,100.75,103.65,98.7,99.99,CZR,2987926,21.742663656884876,21.742663656884876,100.75,2987926,100.75,2987926,2.3599999999999994,0.024,99.99,103.65,98.7,99.99,103.65,98.7
2021-03-12,100.62,101.84,99.0,99.69,CZR,1451497,21.71331828442438,21.71331828442438,100.62,1451497,100.62,1451497,-0.12999999999999545,-0.0013,99.69,101.84,99.0,99.69,101.84,99.0
2021-03-15,101.2,106.2,99.3,104.17,CZR,4264415,21.84424379232506,21.84424379232506,101.2,4264415,101.2,4264415,0.5799999999999983,0.0058,104.17,106.2,99.3,104.17,106.2,99.3
